text,label,document_index,subset
fixme check whether speed things using eg instead would lower memory requirements,ARCHITECTURE,2031,train
fixme handle ad2cp,REQUIREMENTS,2032,train
fixme files nt,CODE,2033,train
risky code there really seems nothing specific file tell instrument type act going flag one thing different two documentation entries the exception class recognized code sequence 0x00 0x70 see near line capture first,ARCHITECTURE,2034,train
fixme use proper length wo nt use anyway,CODE,2035,train
fixme document this fixme document this fixme document this,DOCUMENTATION,2036,train
fixme we process header nt need probably bytes let read case it might worth case file might header much longer code,ARCHITECTURE,2037,train
look codes fixme fields look 0x00 0x70 series config 0x70 series 0x70 series data 0x70 series event log beam data 0x00 beam data 0x00 beam correlation 0x00 beam amplitude 0x00 beam good 0x00 transformation matrix transformation matrix beam data beam correlation beam amplitude beam good read relevant series metadata remove first row codes header always,ALGORITHM,2039,train
fixme docs say assume order data following works fixme data seen date,CODE,2041,train
fixme set space method slow ugly,ARCHITECTURE,2042,train
fixme dk need figure difference navtime fixme calling navtime time asinteger buf asinteger buf year asinteger buf month asinteger buf day navtime navtime readbin buf integer n1 size4 navtime asposixct navtime,CODE,2043,train
remove nas time sure right problems fixme wo nt need handle also fixme test,TEST,2044,train
note needs removed,CODE,2045,train
clean sure needed,CODE,2047,train
nolint variable used nolint variable used nolint variable used nolint variable used int guess,CODE,2048,train
first profile get etc fixme really,CODE,2049,train
fixme next line reads year year month day hour min sec,DEFECT,2050,train
below code sontek adp integers fixme perhaps read things high priority since data file code originally distances set mm mms values unsigned int mm used single cell unsigned int mms resolution unsigned int mm position resolve unsigned int mm cell unsigned int mm used full profile unsigned int mms unsigned int mm first unsigned int mm cell profile unsigned int range mm range boundary int mms resolve lag unsigned correlations resolve lag,DEFECT,2052,train
fixme probably could,ARCHITECTURE,2053,train
sin pi cs cos sin pattern cos pi pattern fixme check also read check,DEFECT,2055,train
pattern warning fixme check also read check,DEFECT,2056,train
wo nt need many catch coding errors,CODE,2057,train
read things profile profile readbin buf integer size4 fixme check profile number may help us also,CODE,2058,train
fixme use transformationmatrix header,CODE,2059,train
fixme fill fixme fill,CODE,2060,train
fixme fill,CODE,2061,train
filled later fixme check correct fixme fixme fixme,CODE,2062,train
fixme read file,ARCHITECTURE,2063,train
wo nt need many catch coding errors,CODE,2065,train
fixme need,CODE,2066,train
window data using case variable number sd pairs code could never need better see code this block get removed next,CODE,2067,train
ensure fixme,DEFECT,2068,train
fixme read roll range ok,CODE,2069,train
fixme wrong res metadata round length length fixme surely header fixme wrong debug res metadata,DEFECT,2070,train
look output burst fixme,DEFECT,2073,train
fixme slow,ARCHITECTURE,2075,train
fixme want,REQUIREMENTS,2076,train
fixme want,REQUIREMENTS,2077,train
fixme want,REQUIREMENTS,2078,train
fixme passing cex etc,CODE,2081,train
not using matrix method might memory faster rbind data data data,CODE,2082,train
fixme necessary,ARCHITECTURE,2083,train
fixme rename avoid,CODE,2084,train
fixme direct functions memory,ARCHITECTURE,2085,train
fixme seems wrong fixme seems wrong,DEFECT,2086,train
fixme determined based,CODE,2087,train
fixme,DEFECT,2088,train
fixme bug docs say units data file,ALGORITHM,2089,train
burst fixme need,CODE,2090,train
fixme ignoring,CODE,2091,train
no need subset time from to integers really sure want case either changing issue,CODE,2092,train
fixme may change time,CODE,2093,train
fixme guessing resolution text files fixme guessing max text files,DEFECT,2095,train
print sure following ever happen always remember use nt want getting next,DEFECT,2098,train
fixme use eg times message base message message value paste value collapse metadata must match exactly data matched,CODE,2099,train
developer note keep synch,TEST,2101,train
apply units see http fixme table link two factors time ve idea means extracting seems seconds day fixme guessing time units fixme guessing time units,ALGORITHM,2102,train
fixme let default,CODE,2103,train
message fixme calling next method defined,CODE,2104,train
local function need namespace,DESIGN,2105,train
local function need namespace,DESIGN,2106,train
issue1628 check issue1628 ifelse apply data pressure diff narmtrue true false issue1628 issue1628 data pressure data pressure fixme convert pressure vector issue1628 keep eval substitute subset data parentframe issue1628 data pressure res data pressure fixme convert back original subsetting issue1628 else issue1628 stop subset pressure use first issue1628,DEFECT,2107,train
fixme modify temp pre in end pre constant along first index,CODE,2108,train
handle units getting data we must read data remove entries know left end metadata fixme would nice handle cases handled code,ALGORITHM,2109,train
fixme code layout fixme output might change fixme the code worked,ARCHITECTURE,2110,train
profile fixme handle noise document,DOCUMENTATION,2111,train
developer alter line suit new data class,DESIGN,2112,train
take first may problematic,DEFECT,2113,train
fixme idea guess unit,CODE,2114,train
quite,ARCHITECTURE,2115,train
fixme fastslow,ARCHITECTURE,2117,train
fixme assuming equal dt,ALGORITHM,2118,train
old col exist,CODE,2120,train
better,ALGORITHM,2122,train
fill isnull metadata metadata fixme handle type values,REQUIREMENTS,2124,train
slow one line,ARCHITECTURE,2125,train
fixme could eof,CODE,2127,train
fixme slow know size start,ARCHITECTURE,2129,train
fixme check color,CODE,2131,train
fixme next might top color,CODE,2133,train
why name contain nb ve documented namespace,DOCUMENTATION,2134,train
code needs synch,DESIGN,2135,train
fixme issue work next lines message zlim isnull zlim null else paste zlim collapse,DEFECT,2136,train
code needs synch,DESIGN,2137,train
next wrong one value unless n1,DEFECT,2138,train
developers please pattern functions documentation developers you need change docs code developers developer etc,DOCUMENTATION,2139,train
developer alter line suit new data class,DESIGN,2140,train
handle fixme code tricky wrt leap year,TEST,2141,train
handle fixme code tricky wrt leap year,TEST,2142,train
handle fixme code tricky wrt leap year,TEST,2143,train
fixmegsw permit gsw version,REQUIREMENTS,2144,train
fixmegsw permit gsw version,REQUIREMENTS,2145,train
changes update,CODE,2147,train
scan res data scan scan fixme time goes metadata data make sense,DEFECT,2148,train
permit names names three key variables fixme handle,REQUIREMENTS,2149,train
fixme far slow,ARCHITECTURE,2153,train
fixme maybe deprecated,CODE,2154,train
fixme,CODE,2156,train
fixme use,CODE,2157,train
case terrible fixme prob,CODE,2158,train
library fixme needed,CODE,2159,train
fixme use,CODE,2162,train
first point fixme adjust params,ALGORITHM,2165,train
fixme theta,ALGORITHM,2166,train
fixme works extend types,CODE,2168,train
fixme guess scale,REQUIREMENTS,2169,train
note use avoid problem used lines file encoding utf8,CODE,2170,train
fixme salinity temperature pressure,REQUIREMENTS,2171,train
length end line bug regexp good new,DEFECT,2172,train
push back header read file text vector speed the format files since could documentation format therefore good errors code see https,DOCUMENTATION,2173,train
fixme check salinity units,REQUIREMENTS,2174,train
see update new items added fixme almost needs lot the next comment lists fixme ve seen but know it would great find official fixme list present function documented documentation fixme list source date time latitude longitude depth,DOCUMENTATION,2175,train
fixme check see whether always gives dates digits,CODE,2178,train
fixme use s4 res metadata units pressure list scale,DESIGN,2179,train
fixme latitude longitude,CODE,2180,train
fixme make argument,CODE,2181,train
note time assignment data matrix fixme faster data matrix later,ARCHITECTURE,2183,train
image fixme index question buf 1l package oce res,DEFECT,2185,train
old psi res metadata res metadata old debug cat psi psi sep old sound speed fixme could use pressure old range old log10 log10 log10 old range rev depth,DEFECT,2186,train
minutes may confusing,CODE,2189,train
trick code avoid breaks,DEFECT,2193,train
fixme guessing best line used,CODE,2194,train
fixme new one case generally state confusing,USABILITY,2195,train
fixme need check,CODE,2196,train
fixme many colors use,ALGORITHM,2197,train
fixme decide length,ALGORITHM,2198,train
fixme isna confusing comes col breaks together,DEFECT,2199,train
guess probably dangerous,CODE,2201,train
fixme document part,DOCUMENTATION,2202,train
fixme ignoring may best anyway,ALGORITHM,2203,train
fixme,PEOPLE,2204,train
fixme,PEOPLE,2205,train
image dimensions getitem info getitem info reverse getitem info getitem info getitem info getitem info select certain lines the header steps case data format changes later adjustment required delete grouping select remove leading remove,DEFECT,2206,train
fixme numeric,CODE,2207,train
fixme assume others like,CODE,2208,train
true fixme make arg,CODE,2209,train
fixme clean code,CODE,2210,train
fixme clean code,CODE,2211,train
fixme need numbers space,CODE,2212,train
fixme ok asnumeric quantile narmtrue fixme bad bad diff range narmtrue,CODE,2213,train
length options browser fixme finish polygons bit tricky eg fixme create series points trace along edge fixme visible earth,REQUIREMENTS,2214,train
fixme method looks good try also smaller slower catch labels,ARCHITECTURE,2215,train
grid automatically quite tricky code near one time code near par tried invert get idea scale failed goes seems infinite loop trying inverse point edge earth disk think fails disk edge when oce code within problem workaround this workaround reported year problem go away given present code near plot region region might one assuming ticks per side inverse mapped used determine scale rather use pretty scale determined list good view,ALGORITHM,2217,train
