text,label,document_index
workaround avoid error indexes andor quality bands selected product,ALGORITHM,1986
nocov start,TEST,1987
workaround avoid bug creation vrt files data type create files original use build vrt instead directly vrt,ALGORITHM,1989
apply error original file step still vrt todo check input file coordinates type correctly generated,REQUIREMENTS,1990
ugly workaround avoid crash windows understand using fails case save temporary,DEFECT,1991
workaround gdal,CODE,1992
nocov start,TEST,1994
nocov start,TEST,1995
nocov end,TEST,1996
legacy ugly workaround avoid problems save temporary files use conversion this allows using sf pts quiet true true,CODE,1997
select automatically appropriate task due data target,REQUIREMENTS,1999
select automatically appropriate task due data target,REQUIREMENTS,2000
select automatically appropriate task due data target,REQUIREMENTS,2003
select automatically appropriate task due data target,REQUIREMENTS,2005
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalses final part,ARCHITECTURE,2006
select automatically appropriate task due data target,REQUIREMENTS,2007
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalmmpc final part,ARCHITECTURE,2008
select automatically appropriate task due data target,REQUIREMENTS,2009
select automatically appropriate task due data target,REQUIREMENTS,2011
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalmmpc final part,ARCHITECTURE,2012
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalmmpc final part,ARCHITECTURE,2014
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalses final part,ARCHITECTURE,2016
select automatically appropriate task due data target,REQUIREMENTS,2017
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalses final part,ARCHITECTURE,2018
select automatically appropriate task due data target,REQUIREMENTS,2019
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalmmpc final part,ARCHITECTURE,2020
select automatically appropriate task due data target,REQUIREMENTS,2021
currsign asmatrix results selectedvars case signature slot returned due lack memory see internalses final part,ARCHITECTURE,2022
possible models gaussian default binary binomial ordinal zip beta median gamma longitudinal grouped mm robust either true false variable numerical variable matrix factor ordinal factor time event dataset variable it vector matrix dataframe continuous variables data frame mixed categorical variables event null unless time event data survival regression reps null unless time measurements longitudinal data group null unless grouped data longitudinal data needs reps slopes longitudinal data true false mixed models if true used otherwise ml used case,ARCHITECTURE,2023
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2024
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2025
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2026
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2027
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2028
error case pretty sure error case cs highly correlated inversion matrix possible,TEST,2029
change remaining variables considered,CODE,2030
change remaining variables considered,CODE,2031
create df numeric mean column character sd column turn trim todo maybe add decimal adjustment later no need round stacking means leave mean data frame row name,ALGORITHM,2033
use one quantile not elegant sapply though sapply svyquantile failed run,CODE,2034
put back column names overkill nonmultivariable cases,CODE,2035
put back column names overkill nonmultivariable cases,CODE,2036
put back column names overkill nonmultivariable cases,CODE,2037
take value outside not function,DESIGN,2038
put back column names overkill nonmultivariable cases,CODE,2041
create strata data frame data frame strata variables fixme this changes type strata good practice,DEFECT,2042
dummy dumb object avoid cran check visible binding global variable,BUILD,2043
create strata data frame data frame strata variables fixme this changes type strata good practice,DEFECT,2044
dummy dumb object avoid cran check visible binding global variable,BUILD,2045
groups contrasts nan due division zero variance,CODE,2047
do test version avoid warnings https,TEST,2048
pvalue for reason need specify summary explicitly,CODE,2049
fixme output zeros,CODE,2050
default labels parameters todo option,DOCUMENTATION,2052
remove null variables no random effect todo treat case random effect,REQUIREMENTS,2053
fixme make,REQUIREMENTS,2056
work cases,DEFECT,2058
fixme allow growing memory,REQUIREMENTS,2059
maybe memory future list hash table etc data frame list columns fixme allow dynamic change memory length store state,REQUIREMENTS,2060
print env step env act fixme store also attribute,CODE,2061
fixme logging fixme control fixme print average return last fixme maybe return time make message done function argument,USABILITY,2062
fixme break,DEFECT,2064
comment could also used params better name,ARCHITECTURE,2066
fixme get number states actions automatically environment fixme custom eg,CODE,2067
fixme make ok states must unique,CODE,2068
problematic matrix many columns reduce,DEFECT,2070
todo determine constructor documentation coregx make sense three packages depend for instead todo determine way code making documentation then could use variable fill class package,DESIGN,2071
todo make sure fix check matching row names cell line matrices,DEFECT,2073
todo figure properly params coregx,DESIGN,2074
todo checks nt like assigning global can return removed,CODE,2075
todo add updating sensitivity number tables,CODE,2076
todo add updating sensitivity number tables,CODE,2077
calculate residual fit fixme why different coregx,DESIGN,2078
fixme why different coregx,DESIGN,2079
todo add function documentation,DOCUMENTATION,2080
todo update use method coregx,DESIGN,2081
todo how pass,CODE,2082
fixme surely import generic somewhere,BUILD,2084
todo fix,DEFECT,2086
todo coregx,ARCHITECTURE,2087
fixed todo subset function breaks doesnt find cell line sensitivity info,DEFECT,2088
todo is supposed,CODE,2089
todo implement subsetting level todo refactor function helpers,DESIGN,2090
todo less confusing variable names,CODE,2091
todo generalize multiple assay,DESIGN,2092
needed deal duplicated rownames,CODE,2093
todo do want pass environment better memory efficiency,ARCHITECTURE,2094
todo determine done se constructor extract names expression set,CODE,2095
todo rewrite apply statement have compare like due nas data checking,CODE,2096
complain todo add warning string expectwarning call,USABILITY,2098
complain todo add warning string expectwarning call,USABILITY,2099
todo determine causes fatal error length coercion logical run added verbose false argument correct printing issues rna features rna verbose false data tolerance,DEFECT,2101
todo print console test file,TEST,2102
complain complain complain todo add warning string expectwarning call complain complain complain complain complain complain complain complain,USABILITY,2103
fixme no method class missing expecterror argument missing,DOCUMENTATION,2104
fixme no s4 method class missing testthat sensitivity profiles fails gracefully expecterror argument missing,TEST,2105
exclude not always number values exclude possible lower limits corresponding upper limits combination giving,CODE,2107
temporary fix,CODE,2108
fixme warn users assumes order latent,DEFECT,2109
fix,DEFECT,2110
fix,DEFECT,2111
fix,DEFECT,2112
fix,DEFECT,2113
fix,DEFECT,2114
fix labels,DEFECT,2115
todo,CODE,2117
todo check gradient,CODE,2118
is really used anymore print acc,CODE,2122
todo,CODE,2123
argh really want use anyway,CODE,2124
argh really want use anyway,CODE,2125
argh really want use anyway,CODE,2126
argh really want use anyway,CODE,2128
argh really want use anyway,CODE,2129
argh really want use anyway,CODE,2130
todo remove list col list col todo remove list col,CODE,2131
trick initial best ask,CODE,2132
trick initial best,CODE,2133
https,CODE,2134
ggplot ignores timezone even though explicitly set work around,CODE,2135
ggplot2 hack see,CODE,2136
ggplot2 hack hack stop cmd check ggplot aes function global vars option ggplot call within data block use see http,BUILD,2137
bug ensure item task,DEFECT,2139
nocov,TEST,2140
nocov start,TEST,2142
nocov,TEST,2144
nocov start,TEST,2145
nocov end,TEST,2146
nocov,TEST,2147
nocov internal class sparse full,TEST,2148
nocov,TEST,2150
nocov start,TEST,2153
nocov end,TEST,2154
nocov start,TEST,2156
nocov end,TEST,2157
nocov,TEST,2158
nocov start,TEST,2159
nocov end calculate matrices bounds error check,TEST,2160
nocov start,TEST,2162
nocov,TEST,2165
nocov,TEST,2166
coerce list necessary nocov start,TEST,2167
nocov end,TEST,2168
nocov,TEST,2169
nocov,TEST,2170
nocov,TEST,2171
nocov,TEST,2172
nocov start,TEST,2174
nocov end,TEST,2175
done manually avoid multiple calculations nocov start,TEST,2178
nocov end,TEST,2179
nocov,TEST,2180
nocov,TEST,2181
nocov start,TEST,2182
nocov end,TEST,2183
nocov start,TEST,2185
nocov end,TEST,2186
nocov,TEST,2189
nocov,TEST,2190
nocov avoid warning undefined globals,TEST,2191
nocov,TEST,2192
nocov,TEST,2193
nocov,TEST,2195
nocov,TEST,2196
nocov,TEST,2197
nocov,TEST,2198
nocov,TEST,2199
nocov,TEST,2200
nocov start,TEST,2201
nocov end,TEST,2202
nocov,TEST,2203
nocov,TEST,2204
nocov,TEST,2205
nocov end,TEST,2207
nocov,TEST,2208
nocov empty cluster,TEST,2209
